Level,Expression,Value,Location,Refresh
 1,[540],-0.46182847,0x2000C050,Off
 1,[541],-0.456993341,0x2000C054,Off
 1,[542],-0.475528121,0x2000C058,Off
 1,[543],-0.465857744,0x2000C05C,Off
 1,[544],-0.465857744,0x2000C060,Off
 1,[545],-0.458605051,0x2000C064,Off
 1,[546],-0.473110557,0x2000C068,Off
 1,[547],-0.467469573,0x2000C06C,Off
 1,[548],-0.46182847,0x2000C070,Off
 1,[549],-0.455381632,0x2000C074,Off
 1,[550],-0.469887137,0x2000C078,Off
 1,[551],-0.464246154,0x2000C07C,Off
 1,[552],-0.459410906,0x2000C080,Off
 1,[553],-0.455381632,0x2000C084,Off
 1,[554],-0.469887137,0x2000C088,Off
 1,[555],-0.464246154,0x2000C08C,Off
 1,[556],-0.458605051,0x2000C090,Off
 1,[557],-0.448934793,0x2000C094,Off
 1,[558],-0.462634444,0x2000C098,Off
 1,[559],-0.459410906,0x2000C09C,Off
 1,[560],-0.454575777,0x2000C0A0,Off
 1,[561],-0.454575777,0x2000C0A4,Off
 1,[562],-0.459410906,0x2000C0A8,Off
 1,[563],-0.454575777,0x2000C0AC,Off
 1,[564],-0.444099665,0x2000C0B0,Off
 1,[565],-0.457799196,0x2000C0B4,Off
 1,[566],-0.448934793,0x2000C0B8,Off
 1,[567],-0.447322965,0x2000C0BC,Off
 1,[568],-0.436846852,0x2000C0C0,Off
 1,[569],-0.450546503,0x2000C0C4,Off
 1,[570],-0.443293691,0x2000C0C8,Off
 1,[571],-0.436846852,0x2000C0CC,Off
 1,[572],-0.430400014,0x2000C0D0,Off
 1,[573],-0.442487836,0x2000C0D4,Off
 1,[574],-0.434429288,0x2000C0D8,Off
